Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
10053,NewLink,Prague,2018-03-27T20:00:05.772644Z,3.5675402088293633,13.48,21202362.01729158,10174014.56265429,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-27T20:30:02.486675Z,3.5675402088293633,15.409,23371800.851628087,9848680.518321455,,94.230.157.82
10053,NewLink,Prague,2018-03-27T21:00:03.874391Z,3.5675402088293633,38.272,13896491.536096493,7842183.4134382615,,94.230.157.82
10053,NewLink,Prague,2018-03-27T21:30:03.576215Z,3.5675402088293633,12.607,18810662.85241828,10001916.036810482,,94.230.157.82
10053,NewLink,Prague,2018-03-27T22:00:04.544452Z,3.5675402088293633,16.496,11600277.614809357,6920279.908753706,,94.230.157.82
9788,JM-Net z.s.,Prague,2018-03-27T22:30:03.219216Z,3.5675402088293633,14.276,19189697.691814363,9780737.643630985,,94.230.157.82
9788,JM-Net z.s.,Prague,2018-03-27T23:00:03.764997Z,3.5675402088293633,27.646,18530184.949674197,9149023.299311318,,94.230.157.82
9788,JM-Net z.s.,Prague,2018-03-27T23:30:03.013390Z,3.5675402088293633,14.193,10931745.57082911,10033947.020279666,,94.230.157.82
11465,O2 Czech Republic a.s.,Prague,2018-03-28T00:00:03.972117Z,3.5675402088293633,11.725,12989978.931056846,10148683.158274675,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-28T00:30:02.570138Z,3.5675402088293633,12.215,13764647.270844948,10182360.732460095,,94.230.157.82
9788,JM-Net z.s.,Prague,2018-03-28T01:00:07.604171Z,3.5675402088293633,12.145,11120068.039822174,10174851.803828567,,94.230.157.82
9788,JM-Net z.s.,Prague,2018-03-28T01:30:02.882836Z,3.5675402088293633,12.526,12592340.440552477,10193719.701293103,,94.230.157.82
9788,JM-Net z.s.,Prague,2018-03-28T02:00:03.021372Z,3.5675402088293633,11.496,10982445.783488644,10136284.022698553,,94.230.157.82
10053,NewLink,Prague,2018-03-28T02:30:03.287091Z,3.5675402088293633,14.189,13305021.88814188,10031039.529743597,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-28T03:00:03.016175Z,3.5675402088293633,13.986,13509120.42540517,10062875.85338337,,94.230.157.82
9788,JM-Net z.s.,Prague,2018-03-28T03:30:06.390453Z,3.5675402088293633,16.852,12090769.027503975,10124260.96874401,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-28T04:00:04.183463Z,3.5675402088293633,13.322,14299539.035190918,10099597.828365212,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-28T04:30:04.277274Z,3.5675402088293633,16.008,14527608.704474682,10088000.136745181,,94.230.157.82
11465,O2 Czech Republic a.s.,Prague,2018-03-28T05:00:05.431210Z,3.5675402088293633,12.913,31509519.00927423,10164867.298854709,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-28T05:30:05.469095Z,3.5675402088293633,17.131,27880889.302968204,10197915.433615891,,94.230.157.82
11465,O2 Czech Republic a.s.,Prague,2018-03-28T06:00:05.962863Z,3.5675402088293633,14.258,20702665.494343534,10065963.946240395,,94.230.157.82
11465,O2 Czech Republic a.s.,Prague,2018-03-28T06:30:04.623119Z,3.5675402088293633,13.621,32119984.965081487,10182248.089566194,,94.230.157.82
9788,JM-Net z.s.,Prague,2018-03-28T07:00:05.709082Z,3.5675402088293633,14.125,30536576.08203759,10068658.423230326,,94.230.157.82
11465,O2 Czech Republic a.s.,Prague,2018-03-28T07:30:03.127348Z,3.5675402088293633,15.759,31516098.418415952,9871947.466522362,,94.230.157.82
10053,NewLink,Prague,2018-03-28T08:00:06.386426Z,3.5675402088293633,14.09,22111239.934282597,5319327.313861199,,94.230.157.82
9788,JM-Net z.s.,Prague,2018-03-28T08:30:06.408211Z,3.5675402088293633,17.248,33206198.344600167,9924608.031463943,,94.230.157.82
